date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-07-14,1437,ZEC,0.0025928381649580165,0.0025928381649580165,708333881.3374981,-0.0017286411930463232,3.5866905562899196e-10,0.04687786444175472,0.017311588115963707,9.41174748378887e-11,0.015700371171925603
2025-07-14,1831,BCH,0.002974142089403006,0.002974142089403006,10075405962.496794,0.005772461794821305,4.3286129012761447e-11,0.02551335322410493,0.0040570478878103,5.5859262745209194e-11,0.015700371171925603
2025-07-14,1839,BNB,0.009345652278101397,0.009345652278101397,95522946189.31416,0.0021397134306773936,5.086290972396526e-12,0.012850311589802125,0.007355634753419754,6.037277327936155e-12,0.015700371171925603
2025-07-14,1958,TRX,0.0018970081881207678,0.0018970081881207678,28651824648.529144,0.003882582618442611,1.9277074967537043e-11,0.011412112239001819,0.010669394479633523,1.6577620043825743e-11,0.015700371171925603
2025-07-14,1975,LINK,0.03557986265287871,0.03557986265287871,10239504710.034134,0.00489707961344131,6.040696102789709e-11,0.03497230828507517,0.023462779659582444,5.138253519055462e-11,0.015700371171925603
2025-07-14,2010,ADA,0.04006539671159425,0.04006539671159425,25067042255.96342,0.004474312254597887,3.272802354373105e-11,0.038896345725876455,0.03988208005359648,2.9689792114378663e-11,0.015700371171925603
2025-07-14,3635,CRO,0.04809767474288209,0.04809767474288209,3165702037.5952225,0.0039402161694214195,4.594406006529167e-10,0.04749578747283007,0.045899830833360765,6.040216742684753e-10,0.015700371171925603
2025-07-14,4642,HBAR,0.20021296199556185,0.20021296199556185,8361821588.284499,0.008565633416878094,1.2243615148195968e-10,0.04546287475503372,0.04387092441943837,1.0462907397357402e-10,0.015700371171925603
2025-07-14,5426,SOL,0.0033124494904769155,0.0033124494904769155,86128509453.23006,0.003726775660612219,5.669309468342065e-12,0.03442783253706121,0.015259506425520705,4.044136736206977e-12,0.015700371171925603
2025-07-14,5805,AVAX,0.025045669394297303,0.025045669394297303,8730532948.02495,0.0030956638143432936,7.497001668373113e-11,0.040247856740852773,0.027685405918306323,3.685377462408802e-11,0.015700371171925603
2025-07-14,5994,SHIB,0.008036600526479453,0.008036600526479453,7769994589.043555,0.0032026433775847354,1.4775940133456677e-10,0.03539143882747816,0.025226458914416654,8.843778935107704e-11,0.015700371171925603
2025-07-14,11419,TON,-0.010251776390544802,-0.010251776390544802,7411453588.343992,0.0005515780598338594,8.728171762617526e-11,0.026641489525971847,0.018385057554647127,7.252562435542715e-11,0.015700371171925603
